method,game,seed,agent_steps,return
Constraint suite (seed 0; training episodes),qbert,0,78256,1275.0
Constraint suite (seed 0; training episodes),qbert,0,78721,725.0
Constraint suite (seed 0; training episodes),qbert,0,79192,725.0
Constraint suite (seed 0; training episodes),qbert,0,79678,750.0
Constraint suite (seed 0; training episodes),qbert,0,80500,875.0
Constraint suite (seed 0; training episodes),qbert,0,80974,750.0
Constraint suite (seed 0; training episodes),qbert,0,81697,725.0
Constraint suite (seed 0; training episodes),qbert,0,82224,775.0
Constraint suite (seed 0; training episodes),qbert,0,82740,700.0
Constraint suite (seed 0; training episodes),qbert,0,83280,750.0
Constraint suite (seed 0; training episodes),qbert,0,83968,1300.0
Constraint suite (seed 0; training episodes),qbert,0,84456,725.0
Constraint suite (seed 0; training episodes),qbert,0,85170,1250.0
Constraint suite (seed 0; training episodes),qbert,0,85710,700.0
Constraint suite (seed 0; training episodes),qbert,0,86122,725.0
Constraint suite (seed 0; training episodes),qbert,0,86625,700.0
Constraint suite (seed 0; training episodes),qbert,0,87171,750.0
Constraint suite (seed 0; training episodes),qbert,0,87883,1200.0
Constraint suite (seed 0; training episodes),qbert,0,88628,1325.0
Constraint suite (seed 0; training episodes),qbert,0,89141,750.0
Constraint suite (seed 0; training episodes),qbert,0,89743,800.0
Constraint suite (seed 0; training episodes),qbert,0,90211,650.0
Constraint suite (seed 0; training episodes),qbert,0,90892,775.0
Constraint suite (seed 0; training episodes),qbert,0,91532,950.0
Constraint suite (seed 0; training episodes),qbert,0,92103,700.0
Constraint suite (seed 0; training episodes),qbert,0,92702,1300.0
Constraint suite (seed 0; training episodes),qbert,0,93228,700.0
Constraint suite (seed 0; training episodes),qbert,0,93820,800.0
Constraint suite (seed 0; training episodes),qbert,0,94409,800.0
Constraint suite (seed 0; training episodes),qbert,0,94935,700.0
Constraint suite (seed 0; training episodes),qbert,0,95600,800.0
Constraint suite (seed 0; training episodes),qbert,0,96180,750.0
Constraint suite (seed 0; training episodes),qbert,0,97098,900.0
Constraint suite (seed 0; training episodes),qbert,0,97825,1300.0
Constraint suite (seed 0; training episodes),qbert,0,98403,750.0
Constraint suite (seed 0; training episodes),qbert,0,98988,825.0
Constraint suite (seed 0; training episodes),qbert,0,99509,725.0
Constraint suite (seed 0; training episodes),qbert,0,100175,775.0
Constraint suite (seed 0; training episodes),qbert,0,100868,725.0
Constraint suite (seed 0; training episodes),qbert,0,101474,700.0
Constraint suite (seed 0; training episodes),qbert,0,102296,800.0
Constraint suite (seed 0; training episodes),qbert,0,102874,750.0
Constraint suite (seed 0; training episodes),qbert,0,103474,800.0
Constraint suite (seed 0; training episodes),qbert,0,104211,1325.0
Constraint suite (seed 0; training episodes),qbert,0,104986,825.0
Constraint suite (seed 0; training episodes),qbert,0,105622,1225.0
Constraint suite (seed 0; training episodes),qbert,0,106293,800.0
Constraint suite (seed 0; training episodes),qbert,0,107025,1275.0
Constraint suite (seed 0; training episodes),qbert,0,107560,775.0
Constraint suite (seed 0; training episodes),qbert,0,108224,750.0
Constraint suite (seed 0; training episodes),qbert,0,109088,1300.0
Constraint suite (seed 0; training episodes),qbert,0,109727,800.0
Constraint suite (seed 0; training episodes),road_runner,0,82,0.0
Constraint suite (seed 0; training episodes),road_runner,0,250,0.0
Constraint suite (seed 0; training episodes),road_runner,0,418,0.0
Constraint suite (seed 0; training episodes),road_runner,0,515,0.0
Constraint suite (seed 0; training episodes),road_runner,0,604,0.0
Constraint suite (seed 0; training episodes),road_runner,0,755,0.0
Constraint suite (seed 0; training episodes),road_runner,0,833,0.0
Constraint suite (seed 0; training episodes),road_runner,0,1086,100.0
Constraint suite (seed 0; training episodes),road_runner,0,1475,0.0
Constraint suite (seed 0; training episodes),road_runner,0,1669,0.0
Constraint suite (seed 0; training episodes),road_runner,0,1767,0.0
Constraint suite (seed 0; training episodes),road_runner,0,1872,0.0
Constraint suite (seed 0; training episodes),road_runner,0,2046,0.0
Constraint suite (seed 0; training episodes),road_runner,0,2154,0.0
Constraint suite (seed 0; training episodes),road_runner,0,2398,0.0
Constraint suite (seed 0; training episodes),road_runner,0,2541,0.0
Constraint suite (seed 0; training episodes),road_runner,0,2714,0.0
Constraint suite (seed 0; training episodes),road_runner,0,2941,0.0
Constraint suite (seed 0; training episodes),road_runner,0,3253,0.0
Constraint suite (seed 0; training episodes),road_runner,0,3377,0.0
Constraint suite (seed 0; training episodes),road_runner,0,3504,0.0
Constraint suite (seed 0; training episodes),road_runner,0,3648,0.0
Constraint suite (seed 0; training episodes),road_runner,0,3923,0.0
Constraint suite (seed 0; training episodes),road_runner,0,4213,0.0
Constraint suite (seed 0; training episodes),road_runner,0,4419,0.0
Constraint suite (seed 0; training episodes),road_runner,0,4639,0.0
Constraint suite (seed 0; training episodes),road_runner,0,4933,0.0
Constraint suite (seed 0; training episodes),road_runner,0,5487,100.0
Constraint suite (seed 0; training episodes),road_runner,0,5924,0.0
Constraint suite (seed 0; training episodes),road_runner,0,6197,0.0
Constraint suite (seed 0; training episodes),road_runner,0,6960,2500.0
Constraint suite (seed 0; training episodes),road_runner,0,7414,300.0
Constraint suite (seed 0; training episodes),road_runner,0,7836,100.0
Constraint suite (seed 0; training episodes),road_runner,0,8144,1000.0
Constraint suite (seed 0; training episodes),road_runner,0,8580,1100.0
Constraint suite (seed 0; training episodes),road_runner,0,8941,1400.0
Constraint suite (seed 0; training episodes),road_runner,0,9490,700.0
Constraint suite (seed 0; training episodes),road_runner,0,9855,400.0
Constraint suite (seed 0; training episodes),road_runner,0,10699,1400.0
Constraint suite (seed 0; training episodes),road_runner,0,11381,1300.0
Constraint suite (seed 0; training episodes),road_runner,0,11685,1400.0
Constraint suite (seed 0; training episodes),road_runner,0,12589,3000.0
Constraint suite (seed 0; training episodes),road_runner,0,12918,1500.0
Constraint suite (seed 0; training episodes),road_runner,0,13221,2500.0
Constraint suite (seed 0; training episodes),road_runner,0,14038,5500.0
Constraint suite (seed 0; training episodes),road_runner,0,14494,6100.0
Constraint suite (seed 0; training episodes),road_runner,0,15145,7900.0
Constraint suite (seed 0; training episodes),road_runner,0,15797,3200.0
Constraint suite (seed 0; training episodes),road_runner,0,16481,7000.0
Constraint suite (seed 0; training episodes),road_runner,0,17330,7800.0
Constraint suite (seed 0; training episodes),road_runner,0,17868,4700.0
Constraint suite (seed 0; training episodes),road_runner,0,18521,8200.0
Constraint suite (seed 0; training episodes),road_runner,0,19408,12800.0
Constraint suite (seed 0; training episodes),road_runner,0,20201,9700.0
Constraint suite (seed 0; training episodes),road_runner,0,20989,15800.0
Constraint suite (seed 0; training episodes),road_runner,0,21832,14800.0
Constraint suite (seed 0; training episodes),road_runner,0,22706,9900.0
Constraint suite (seed 0; training episodes),road_runner,0,23542,11300.0
Constraint suite (seed 0; training episodes),road_runner,0,24379,12800.0
Constraint suite (seed 0; training episodes),road_runner,0,25226,13300.0
Constraint suite (seed 0; training episodes),road_runner,0,26077,15800.0
Constraint suite (seed 0; training episodes),road_runner,0,26868,9800.0
Constraint suite (seed 0; training episodes),road_runner,0,27704,13400.0
Constraint suite (seed 0; training episodes),road_runner,0,28580,11600.0
Constraint suite (seed 0; training episodes),road_runner,0,29455,13800.0
Constraint suite (seed 0; training episodes),road_runner,0,30309,15900.0
Constraint suite (seed 0; training episodes),road_runner,0,31153,14600.0
Constraint suite (seed 0; training episodes),road_runner,0,32079,14500.0
Constraint suite (seed 0; training episodes),road_runner,0,32974,15400.0
Constraint suite (seed 0; training episodes),road_runner,0,33812,15900.0
Constraint suite (seed 0; training episodes),road_runner,0,34634,14500.0
Constraint suite (seed 0; training episodes),road_runner,0,35537,16000.0
Constraint suite (seed 0; training episodes),road_runner,0,36376,15600.0
Constraint suite (seed 0; training episodes),road_runner,0,37224,16300.0
Constraint suite (seed 0; training episodes),road_runner,0,38127,15100.0
Constraint suite (seed 0; training episodes),road_runner,0,38978,15700.0
Constraint suite (seed 0; training episodes),road_runner,0,39826,15300.0
Constraint suite (seed 0; training episodes),road_runner,0,40654,12600.0
Constraint suite (seed 0; training episodes),road_runner,0,41515,15900.0
Constraint suite (seed 0; training episodes),road_runner,0,42370,15500.0
Constraint suite (seed 0; training episodes),road_runner,0,43340,15900.0
Constraint suite (seed 0; training episodes),road_runner,0,44277,15200.0
Constraint suite (seed 0; training episodes),road_runner,0,45190,15100.0
Constraint suite (seed 0; training episodes),road_runner,0,46080,17400.0
Constraint suite (seed 0; training episodes),road_runner,0,47123,16000.0
Constraint suite (seed 0; training episodes),road_runner,0,48150,15100.0
Constraint suite (seed 0; training episodes),road_runner,0,49091,17300.0
Constraint suite (seed 0; training episodes),road_runner,0,50113,15600.0
Constraint suite (seed 0; training episodes),road_runner,0,51183,16200.0
Constraint suite (seed 0; training episodes),road_runner,0,52167,13800.0
Constraint suite (seed 0; training episodes),road_runner,0,53018,16100.0
Constraint suite (seed 0; training episodes),road_runner,0,54100,17900.0
Constraint suite (seed 0; training episodes),road_runner,0,54968,14500.0
Constraint suite (seed 0; training episodes),road_runner,0,55943,15500.0
Constraint suite (seed 0; training episodes),road_runner,0,56958,17500.0
Constraint suite (seed 0; training episodes),road_runner,0,57931,14800.0
Constraint suite (seed 0; training episodes),road_runner,0,58866,15700.0
Constraint suite (seed 0; training episodes),road_runner,0,59862,18000.0
Constraint suite (seed 0; training episodes),road_runner,0,60832,16700.0
Constraint suite (seed 0; training episodes),road_runner,0,61697,14700.0
Constraint suite (seed 0; training episodes),road_runner,0,62608,15500.0
Constraint suite (seed 0; training episodes),road_runner,0,63485,14900.0
Constraint suite (seed 0; training episodes),road_runner,0,64394,17400.0
Constraint suite (seed 0; training episodes),road_runner,0,65348,14000.0
Constraint suite (seed 0; training episodes),road_runner,0,66289,15900.0
Constraint suite (seed 0; training episodes),road_runner,0,67131,17000.0
Constraint suite (seed 0; training episodes),road_runner,0,68053,15900.0
Constraint suite (seed 0; training episodes),road_runner,0,68888,16700.0
Constraint suite (seed 0; training episodes),road_runner,0,69756,16600.0
Constraint suite (seed 0; training episodes),road_runner,0,70808,15800.0
Constraint suite (seed 0; training episodes),road_runner,0,71678,14900.0
Constraint suite (seed 0; training episodes),road_runner,0,72635,15200.0
Constraint suite (seed 0; training episodes),road_runner,0,73598,14800.0
Constraint suite (seed 0; training episodes),road_runner,0,74543,14900.0
Constraint suite (seed 0; training episodes),road_runner,0,75519,18300.0
Constraint suite (seed 0; training episodes),road_runner,0,76521,16400.0
Constraint suite (seed 0; training episodes),road_runner,0,77357,16700.0
Constraint suite (seed 0; training episodes),road_runner,0,78253,17300.0
Constraint suite (seed 0; training episodes),road_runner,0,79136,13600.0
Constraint suite (seed 0; training episodes),road_runner,0,80152,15400.0
Constraint suite (seed 0; training episodes),road_runner,0,81285,17000.0
Constraint suite (seed 0; training episodes),road_runner,0,82412,16400.0
Constraint suite (seed 0; training episodes),road_runner,0,83545,14900.0
Constraint suite (seed 0; training episodes),road_runner,0,84620,16100.0
Constraint suite (seed 0; training episodes),road_runner,0,85554,16200.0
Constraint suite (seed 0; training episodes),road_runner,0,86501,13900.0
Constraint suite (seed 0; training episodes),road_runner,0,87402,16800.0
Constraint suite (seed 0; training episodes),road_runner,0,88456,17600.0
Constraint suite (seed 0; training episodes),road_runner,0,89445,16600.0
Constraint suite (seed 0; training episodes),road_runner,0,90296,16200.0
Constraint suite (seed 0; training episodes),road_runner,0,91259,17300.0
Constraint suite (seed 0; training episodes),road_runner,0,92226,17400.0
Constraint suite (seed 0; training episodes),road_runner,0,93565,17800.0
Constraint suite (seed 0; training episodes),road_runner,0,94653,15200.0
Constraint suite (seed 0; training episodes),road_runner,0,95550,18700.0
Constraint suite (seed 0; training episodes),road_runner,0,96588,15900.0
Constraint suite (seed 0; training episodes),road_runner,0,97604,16300.0
Constraint suite (seed 0; training episodes),road_runner,0,98561,16300.0
Constraint suite (seed 0; training episodes),road_runner,0,99469,18200.0
Constraint suite (seed 0; training episodes),road_runner,0,100410,16200.0
Constraint suite (seed 0; training episodes),road_runner,0,101408,15200.0
Constraint suite (seed 0; training episodes),road_runner,0,102311,16300.0
Constraint suite (seed 0; training episodes),road_runner,0,103171,17100.0
Constraint suite (seed 0; training episodes),road_runner,0,104103,16400.0
Constraint suite (seed 0; training episodes),road_runner,0,105030,17300.0
Constraint suite (seed 0; training episodes),road_runner,0,105944,16700.0
Constraint suite (seed 0; training episodes),road_runner,0,107060,16100.0
Constraint suite (seed 0; training episodes),road_runner,0,108154,14900.0
Constraint suite (seed 0; training episodes),road_runner,0,109125,15400.0
Constraint suite (seed 0; training episodes),seaquest,0,423,60.0
Constraint suite (seed 0; training episodes),seaquest,0,950,120.0
Constraint suite (seed 0; training episodes),seaquest,0,1256,0.0
Constraint suite (seed 0; training episodes),seaquest,0,1886,120.0
Constraint suite (seed 0; training episodes),seaquest,0,2181,0.0
Constraint suite (seed 0; training episodes),seaquest,0,2722,120.0
Constraint suite (seed 0; training episodes),seaquest,0,3445,160.0
Constraint suite (seed 0; training episodes),seaquest,0,3921,60.0
Constraint suite (seed 0; training episodes),seaquest,0,4414,80.0
Constraint suite (seed 0; training episodes),seaquest,0,4880,80.0
Constraint suite (seed 0; training episodes),seaquest,0,5248,20.0
Constraint suite (seed 0; training episodes),seaquest,0,5792,100.0
Constraint suite (seed 0; training episodes),seaquest,0,6143,0.0
Constraint suite (seed 0; training episodes),seaquest,0,6501,0.0
Constraint suite (seed 0; training episodes),seaquest,0,6843,0.0
Constraint suite (seed 0; training episodes),seaquest,0,7247,60.0
